Date,Close/Last,Volume,Open,High,Low
02/10/2025,$133.57,216989100,$130.09,$135.00,$129.96
02/07/2025,$129.84,228186300,$129.22,$130.37,$125.00
02/06/2025,$128.68,251483600,$127.42,$128.77,$125.21
02/05/2025,$124.83,263110600,$121.76,$125.00,$120.76
02/04/2025,$118.65,256550000,$116.96,$121.20,$116.70
02/03/2025,$116.66,371235700,$114.75,$118.57,$113.01
01/31/2025,$120.07,390372900,$123.78,$127.85,$119.19
01/30/2025,$124.65,392925500,$123.10,$125.00,$118.10
01/29/2025,$123.70,467120600,$126.50,$126.89,$120.05
01/28/2025,$128.99,579666400,$121.81,$129.00,$116.25
01/27/2025,$118.42,818830900,$124.80,$128.40,$116.70
01/24/2025,$142.62,234657600,$148.37,$148.97,$141.88
01/23/2025,$147.22,155915500,$145.05,$147.23,$143.72
01/22/2025,$147.07,237651400,$144.66,$147.79,$143.67
01/21/2025,$140.83,197749000,$139.16,$141.83,$137.09
01/17/2025,$137.71,201188800,$136.69,$138.50,$135.4649
01/16/2025,$133.57,209235600,$138.64,$138.75,$133.49
01/15/2025,$136.24,185217300,$133.65,$136.45,$131.29
01/14/2025,$131.76,195590500,$136.05,$136.38,$130.05
01/13/2025,$133.23,204808900,$129.99,$133.49,$129.51
01/10/2025,$135.91,207602500,$137.45,$139.92,$134.22
01/08/2025,$140.11,227349900,$142.58,$143.95,$137.56
01/07/2025,$140.14,351782200,$153.03,$153.13,$140.01
01/06/2025,$149.43,265377400,$148.59,$152.156,$147.8201
01/03/2025,$144.47,229322500,$140.01,$144.90,$139.73
01/02/2025,$138.31,198247200,$136.00,$138.88,$134.63
12/31/2024,$134.29,155659200,$138.03,$138.07,$133.83
12/30/2024,$137.49,167734700,$134.83,$140.27,$134.02
12/27/2024,$137.01,170582600,$138.55,$139.02,$134.71
12/26/2024,$139.93,116519100,$139.70,$140.85,$137.73
12/24/2024,$140.22,105157000,$140.00,$141.90,$138.65
12/23/2024,$139.67,176053500,$136.28,$139.79,$135.1201
12/20/2024,$134.70,306528600,$129.81,$135.28,$128.22
12/19/2024,$130.68,209719200,$131.76,$134.03,$129.55
12/18/2024,$128.91,277444500,$133.86,$136.70,$128.28
12/17/2024,$130.39,259410300,$129.09,$131.59,$126.86
12/16/2024,$132.00,237951100,$134.18,$134.40,$130.42
12/13/2024,$134.25,231514900,$138.94,$139.60,$132.54
12/12/2024,$137.34,159211400,$137.08,$138.44,$135.80
12/11/2024,$139.31,184905200,$137.36,$140.17,$135.21
12/10/2024,$135.07,210020900,$139.01,$141.82,$133.79
12/09/2024,$138.81,189308600,$138.97,$139.95,$137.13
12/06/2024,$142.44,188505600,$144.60,$145.70,$141.31
12/05/2024,$145.06,172621200,$145.11,$146.54,$143.95
12/04/2024,$145.14,231224300,$141.995,$145.79,$140.29
12/03/2024,$140.26,164414000,$138.26,$140.54,$137.95
12/02/2024,$138.63,171682800,$138.83,$140.45,$137.825
11/29/2024,$138.25,141863200,$136.78,$139.35,$136.05
11/27/2024,$135.34,226370900,$135.01,$137.22,$131.80
11/26/2024,$136.92,190287700,$137.70,$139.30,$135.67
11/25/2024,$136.02,344941900,$141.99,$142.05,$135.82
11/22/2024,$141.95,236406200,$145.93,$147.16,$141.10
11/21/2024,$146.67,400946600,$149.35,$152.89,$140.70
11/20/2024,$145.89,309871700,$147.41,$147.56,$142.73
11/19/2024,$147.01,227834900,$141.32,$147.13,$140.99
11/18/2024,$140.15,221866000,$139.50,$141.55,$137.15
11/15/2024,$141.98,250132900,$144.87,$145.24,$140.08
11/14/2024,$146.76,194463300,$147.64,$149.00,$145.55
11/13/2024,$146.27,191903300,$149.07,$149.33,$145.90
11/12/2024,$148.29,198634700,$146.78,$149.65,$146.01
11/11/2024,$145.26,182325600,$148.68,$148.85,$143.57
11/08/2024,$147.63,175665800,$148.77,$149.77,$146.26
11/07/2024,$148.88,207323300,$146.39,$148.93,$146.17
11/06/2024,$145.61,242043900,$142.96,$146.49,$141.96
11/05/2024,$139.91,160537400,$137.45,$140.3701,$137.33
11/04/2024,$136.05,187528200,$137.21,$138.96,$135.57
11/01/2024,$135.40,207127800,$134.70,$137.31,$134.57
10/31/2024,$132.76,270039600,$137.60,$137.61,$132.1106
10/30/2024,$139.335,179418100,$139.54,$140.33,$136.81
10/29/2024,$141.25,157593600,$140.285,$142.2598,$138.90
10/28/2024,$140.52,173586700,$143.00,$143.14,$140.05
10/25/2024,$141.54,205122100,$140.93,$144.13,$140.80
10/24/2024,$140.41,172354900,$140.82,$141.35,$138.46
10/23/2024,$139.56,285930000,$142.03,$142.43,$137.46
10/22/2024,$143.59,226311600,$142.91,$144.42,$141.78
10/21/2024,$143.71,264554500,$138.13,$143.71,$138.00
10/18/2024,$138.00,176090200,$138.665,$138.90,$137.28
10/17/2024,$136.93,306435900,$139.34,$140.89,$136.87
10/16/2024,$135.72,264879700,$133.98,$136.62,$131.58
10/15/2024,$131.60,377831000,$137.87,$138.57,$128.74
10/14/2024,$138.07,232347700,$136.47,$139.60,$136.30
10/11/2024,$134.80,170209500,$134.01,$135.78,$133.66
10/10/2024,$134.81,242311300,$131.91,$135.00,$131.00
10/09/2024,$132.65,246191600,$134.11,$134.52,$131.38
10/08/2024,$132.89,285722500,$130.26,$133.48,$129.42
10/07/2024,$127.72,346250200,$124.99,$130.64,$124.95
10/04/2024,$124.92,244465600,$124.94,$125.04,$121.83
10/03/2024,$122.85,277118000,$120.92,$124.36,$120.3401
10/02/2024,$118.85,221845900,$116.44,$119.38,$115.14
10/01/2024,$117.00,302094500,$121.765,$122.4351,$115.79
09/30/2024,$121.44,227053700,$118.31,$121.50,$118.15
09/27/2024,$121.40,271009200,$123.97,$124.03,$119.26
09/26/2024,$124.04,302582900,$126.80,$127.665,$121.80
09/25/2024,$123.51,284692900,$122.02,$124.94,$121.61
09/24/2024,$120.87,354966800,$116.515,$121.80,$115.38
09/23/2024,$116.26,206228500,$116.55,$116.99,$114.86
09/20/2024,$116.00,382462400,$117.06,$118.6181,$115.3901
09/19/2024,$117.87,293506400,$117.35,$119.66,$117.25
09/18/2024,$113.37,310318900,$115.89,$117.70,$113.22
09/17/2024,$115.59,231925900,$118.17,$118.80,$114.83
09/16/2024,$116.78,248772300,$116.79,$118.18,$114.36
09/13/2024,$119.10,238358300,$119.08,$119.955,$117.60
09/12/2024,$119.14,367100500,$116.84,$120.79,$115.38
09/11/2024,$116.91,441422400,$109.39,$117.19,$107.42
09/10/2024,$108.10,268283700,$107.81,$109.40,$104.95
09/09/2024,$106.47,273912000,$104.88,$106.55,$103.69
09/06/2024,$102.83,413638100,$108.04,$108.15,$100.95
09/05/2024,$107.21,306850700,$104.985,$109.65,$104.76
09/04/2024,$106.21,372470300,$105.41,$113.27,$104.12
09/03/2024,$108.00,477155100,$116.01,$116.21,$107.29
08/30/2024,$119.37,333751600,$119.53,$121.75,$117.22
08/29/2024,$117.59,453023300,$121.355,$124.43,$116.71
08/28/2024,$125.61,448101100,$128.12,$128.33,$122.64
08/27/2024,$128.30,303134600,$125.05,$129.20,$123.88
08/26/2024,$126.46,331964700,$129.57,$131.26,$124.37
08/23/2024,$129.37,323230300,$125.86,$129.60,$125.22
08/22/2024,$123.74,376189100,$130.02,$130.75,$123.10
08/21/2024,$128.50,257883600,$127.315,$129.35,$126.66
08/20/2024,$127.25,300087400,$128.40,$129.88,$125.89
08/19/2024,$130.00,318333600,$124.28,$130.00,$123.42
08/16/2024,$124.58,302589900,$121.94,$125.00,$121.18
08/15/2024,$122.86,318086700,$118.76,$123.24,$117.47
08/14/2024,$118.08,339246400,$118.53,$118.60,$114.07
08/13/2024,$116.14,312646700,$112.44,$116.23,$111.58
08/12/2024,$109.02,325559900,$106.32,$111.07,$106.26
08/09/2024,$104.75,290844200,$105.64,$106.60,$103.43
08/08/2024,$104.97,391910000,$102.00,$105.50,$97.52
08/07/2024,$98.91,411440400,$107.81,$108.80,$98.69
08/06/2024,$104.25,409012100,$103.84,$107.71,$100.55
08/05/2024,$100.45,552842400,$92.06,$103.41,$90.69
08/02/2024,$107.27,482027500,$103.76,$108.72,$101.37
08/01/2024,$109.21,523462300,$117.53,$120.16,$106.8104
07/31/2024,$117.02,473174200,$112.90,$118.34,$110.88
07/30/2024,$103.73,486833300,$111.52,$111.99,$102.54
07/29/2024,$111.59,248152100,$113.69,$116.28,$111.30
07/26/2024,$113.06,293399100,$116.19,$116.20,$111.58
07/25/2024,$112.28,460067000,$113.04,$116.63,$106.30
07/24/2024,$114.25,327776900,$119.17,$119.95,$113.44
07/23/2024,$122.59,173911000,$122.78,$124.69,$122.10
07/22/2024,$123.54,258068900,$120.35,$124.07,$119.86
07/19/2024,$117.93,217223800,$120.35,$121.60,$117.37
07/18/2024,$121.09,320979500,$121.85,$122.40,$116.56
07/17/2024,$117.99,390086200,$121.35,$121.85,$116.72
07/16/2024,$126.36,214769500,$128.44,$129.04,$124.58
07/15/2024,$128.44,208326200,$130.56,$131.39,$127.18
07/12/2024,$129.24,252680500,$128.26,$131.92,$127.22
07/11/2024,$127.40,374782700,$135.75,$136.15,$127.05
07/10/2024,$134.91,248978600,$134.03,$135.10,$132.42
07/09/2024,$131.38,287020800,$130.35,$133.82,$128.65
07/08/2024,$128.20,237677300,$127.49,$130.77,$127.04
07/05/2024,$125.83,214176700,$127.38,$128.85,$125.68
07/03/2024,$128.28,215749000,$121.66,$128.28,$121.36
07/02/2024,$122.67,218374000,$121.13,$123.41,$121.03
07/01/2024,$124.30,284885500,$123.47,$124.84,$118.83
06/28/2024,$123.54,315516700,$124.58,$127.71,$122.75
06/27/2024,$123.99,252571700,$124.10,$126.41,$122.92
06/26/2024,$126.40,362975900,$126.13,$128.12,$122.60
06/25/2024,$126.09,425787500,$121.20,$126.50,$119.32
06/24/2024,$118.11,476060900,$123.24,$124.46,$118.04
06/21/2024,$126.57,655484700,$127.12,$130.63,$124.30
06/20/2024,$130.78,517768400,$139.80,$140.76,$129.52
06/18/2024,$135.58,294335100,$131.14,$136.33,$130.69
06/17/2024,$130.98,288504400,$132.99,$133.73,$129.58
06/14/2024,$131.88,309320400,$129.96,$132.84,$128.32
06/13/2024,$129.61,260704500,$129.39,$129.80,$127.16
06/12/2024,$125.20,299595000,$123.06,$126.88,$122.57
06/11/2024,$120.91,222551200,$121.77,$122.87,$118.74
06/10/2024,$121.79,314162700,$120.37,$123.10,$117.01
06/07/2024,$120.888,412385800,$119.77,$121.6917,$118.022
06/06/2024,$120.998,664696200,$124.048,$125.587,$118.32
06/05/2024,$122.44,528401800,$118.371,$122.4495,$117.468
06/04/2024,$116.437,403324000,$115.716,$116.60,$114.045
06/03/2024,$115.00,438391800,$113.621,$115.00,$112.003
05/31/2024,$109.633,613262500,$112.52,$112.717,$106.94
05/30/2024,$110.50,487350300,$114.65,$115.8191,$109.663
05/29/2024,$114.825,557441900,$113.05,$115.492,$110.901
05/28/2024,$113.901,652727900,$110.244,$114.939,$109.883
05/24/2024,$106.469,429493700,$104.449,$106.475,$103.00
05/23/2024,$103.799,835065300,$102.028,$106.32,$101.52
05/22/2024,$94.95,548648000,$95.459,$96.02,$93.249
05/21/2024,$95.386,328946500,$93.599,$95.40,$93.18
05/20/2024,$94.78,318764500,$93.75,$95.20,$93.44
05/17/2024,$92.479,359691000,$94.369,$94.74,$91.806
05/16/2024,$94.359,323951800,$94.91,$95.819,$94.103
05/15/2024,$94.63,417735500,$92.472,$94.862,$91.599
05/14/2024,$91.356,296507100,$89.599,$91.651,$88.934
05/13/2024,$90.399,289680200,$90.478,$90.998,$88.529
05/10/2024,$89.878,335325400,$90.3045,$91.401,$89.227
05/09/2024,$88.747,378012700,$90.529,$91.072,$88.231
05/08/2024,$90.412,325721000,$89.4825,$91.194,$89.42
05/07/2024,$90.554,437341600,$91.098,$91.781,$89.011
05/06/2024,$92.14,376202600,$89.39,$92.22,$89.055
05/03/2024,$88.789,398340700,$87.789,$89.281,$87.04
05/02/2024,$85.817,377897500,$84.449,$86.237,$83.20
05/01/2024,$83.041,559863200,$85.077,$86.00,$81.2546
04/30/2024,$86.402,363708700,$87.24,$88.819,$86.30
04/29/2024,$87.757,388970800,$87.595,$87.992,$85.266
04/26/2024,$87.735,551010800,$83.818,$88.3309,$83.387
04/25/2024,$82.632,424640700,$78.868,$83.323,$78.223
04/24/2024,$79.677,512207500,$83.95,$84.082,$79.183
04/23/2024,$82.423,438559400,$80.769,$82.769,$80.264
04/22/2024,$79.518,596340500,$78.104,$80.073,$76.40
04/19/2024,$76.20,875198000,$83.15,$84.324,$75.606
04/18/2024,$84.671,447260300,$84.97,$86.19,$82.402
04/17/2024,$84.035,495399500,$88.34,$88.775,$83.95
04/16/2024,$87.415,370453000,$86.4325,$88.118,$86.0639
04/15/2024,$86.001,443077000,$89.098,$90.613,$85.929
04/12/2024,$88.186,426804800,$89.699,$90.175,$87.53
04/11/2024,$90.616,431637300,$87.42,$90.739,$86.926
04/10/2024,$87.039,431928500,$83.926,$87.40,$83.709
04/09/2024,$85.354,503547400,$87.442,$87.635,$83.022
04/08/2024,$87.133,283220000,$88.70,$88.83,$86.732
04/05/2024,$88.008,399678500,$86.866,$88.481,$85.926
04/04/2024,$85.905,434964900,$90.406,$90.634,$85.88
04/03/2024,$88.964,370066600,$88.484,$90.374,$88.40
04/02/2024,$89.452,433063600,$88.448,$90.094,$87.62
04/01/2024,$90.363,452441500,$90.299,$92.225,$89.204
03/28/2024,$90.356,435212300,$90.00,$91.30,$89.193
03/27/2024,$90.25,586067200,$93.112,$93.24,$89.123
03/26/2024,$92.561,513647600,$95.851,$96.375,$92.502
03/25/2024,$95.002,552136100,$93.941,$96.766,$93.51
03/22/2024,$94.289,586719400,$91.141,$94.778,$90.834
03/21/2024,$91.435,480372300,$92.30,$92.648,$90.405
03/20/2024,$90.372,479062800,$89.797,$90.41,$88.223
03/19/2024,$89.398,672171300,$86.70,$90.544,$85.01
03/18/2024,$88.455,668975900,$90.388,$92.405,$87.085
03/15/2024,$87.8365,642086200,$86.93,$89.546,$86.257
03/14/2024,$87.944,602318200,$89.577,$90.646,$86.60
03/13/2024,$90.888,635712900,$91.055,$91.504,$88.435
03/12/2024,$91.913,668075200,$88.049,$91.96,$86.1501
03/11/2024,$85.774,678364100,$86.429,$88.797,$84.166
03/08/2024,$87.528,1142269000,$95.1379,$97.40,$86.506
03/07/2024,$92.669,608119200,$90.158,$92.767,$89.602
03/06/2024,$88.70,582520300,$88.022,$89.724,$87.03
03/05/2024,$85.964,520639300,$85.27,$86.097,$83.417
03/04/2024,$85.237,615616500,$84.13,$87.695,$83.719
03/01/2024,$82.279,479135100,$80.00,$82.30,$79.435
02/29/2024,$79.112,507289000,$79.094,$79.99,$78.35
02/28/2024,$77.663,393110400,$77.62,$78.933,$77.125
02/27/2024,$78.701,391705200,$79.381,$79.48,$77.162
02/26/2024,$79.092,503972700,$79.70,$80.646,$78.505
02/23/2024,$78.817,829388400,$80.79,$82.394,$77.57
02/22/2024,$78.538,865099700,$75.025,$78.575,$74.22
02/21/2024,$67.472,690298100,$68.006,$68.888,$66.248
02/20/2024,$69.452,704833100,$71.947,$71.956,$67.734
02/16/2024,$72.613,495326600,$74.10,$74.402,$72.501
02/15/2024,$72.658,420121800,$73.869,$73.975,$72.40
02/14/2024,$73.90,504917400,$73.202,$74.236,$71.938
02/13/2024,$72.128,602580200,$70.40,$73.45,$69.62
02/12/2024,$72.248,613710200,$72.60,$74.611,$71.25
02/09/2024,$72.133,436636900,$70.533,$72.185,$70.212
02/08/2024,$69.641,414422100,$70.074,$70.794,$69.455
02/07/2024,$70.099,495574600,$68.319,$70.22,$67.60
02/06/2024,$68.223,683111400,$69.63,$69.754,$66.30
02/05/2024,$69.332,680078000,$68.225,$69.497,$67.205
02/02/2024,$66.16,476577700,$63.974,$66.60,$63.69
02/01/2024,$63.027,369145800,$62.10,$63.191,$61.65
01/31/2024,$61.527,453794900,$61.44,$62.269,$60.70
01/30/2024,$62.774,410735300,$62.90,$63.493,$62.26
01/29/2024,$62.465,348733000,$61.232,$62.489,$60.907
01/26/2024,$61.031,390308600,$60.96,$61.783,$60.573
01/25/2024,$61.617,482776800,$62.35,$62.719,$60.85
01/24/2024,$61.362,560270800,$60.304,$62.849,$59.938
01/23/2024,$59.873,294654500,$59.57,$59.91,$58.585
01/22/2024,$59.654,452954600,$60.049,$60.331,$59.07
01/19/2024,$59.491,543501500,$57.989,$59.50,$57.225
01/18/2024,$57.107,491650400,$57.26,$57.60,$56.107
01/17/2024,$56.053,474394400,$56.347,$56.4707,$54.74
01/16/2024,$56.382,449579700,$55.018,$56.835,$54.90
01/12/2024,$54.71,352993600,$54.62,$54.97,$54.3301
01/11/2024,$54.822,596758800,$54.999,$55.346,$53.56
01/10/2024,$54.35,533795800,$53.616,$54.60,$53.489
01/09/2024,$53.14,773100100,$52.401,$54.325,$51.69
01/08/2024,$52.253,642509900,$49.512,$52.275,$49.479
01/05/2024,$49.097,415039300,$48.462,$49.547,$48.306
01/04/2024,$47.998,306534900,$47.767,$48.50,$47.508
01/03/2024,$47.569,320896200,$47.485,$48.1841,$47.32
01/02/2024,$48.168,411254200,$49.244,$49.295,$47.595
12/29/2023,$49.522,389293300,$49.813,$49.997,$48.751
12/28/2023,$49.522,246587500,$49.643,$49.884,$49.412
12/27/2023,$49.417,233648000,$49.511,$49.68,$49.085
12/26/2023,$49.279,244199500,$48.968,$49.60,$48.96
12/22/2023,$48.83,252506800,$49.195,$49.383,$48.467
12/21/2023,$48.99,300425400,$48.811,$49.095,$48.419
12/20/2023,$48.111,397894400,$49.655,$49.999,$48.098
12/19/2023,$49.604,464444500,$49.424,$49.70,$48.895
12/18/2023,$50.077,412587200,$49.40,$50.433,$49.15
12/15/2023,$48.89,479947600,$48.194,$49.404,$48.12
12/14/2023,$48.35,391231700,$48.39,$48.67,$47.422
12/13/2023,$48.088,447791900,$47.629,$48.594,$47.608
12/12/2023,$47.657,372386900,$46.046,$47.666,$46.046
12/11/2023,$46.627,509728100,$47.491,$47.531,$45.83
12/08/2023,$47.506,359223700,$46.595,$47.7409,$46.55
12/07/2023,$46.596,350822600,$45.70,$46.629,$45.604
12/06/2023,$45.503,380589600,$47.2145,$47.387,$45.412
12/05/2023,$46.566,371717600,$45.466,$46.60,$45.271
12/04/2023,$45.51,437543400,$46.077,$46.077,$45.01
12/01/2023,$46.765,369317000,$46.525,$47.20,$46.187
11/30/2023,$46.77,526246600,$48.024,$48.11,$46.422
11/29/2023,$48.14,382004700,$48.379,$48.762,$47.86
11/28/2023,$47.821,401490900,$48.236,$48.3229,$47.473
11/27/2023,$48.242,395661900,$47.80,$48.53,$47.652
11/24/2023,$47.776,294644600,$48.47,$48.921,$47.745
11/22/2023,$48.716,900642300,$49.852,$50.3349,$47.69
11/21/2023,$49.944,565746900,$50.126,$50.517,$49.222
11/20/2023,$50.409,416142600,$49.312,$50.548,$49.181
